OBJECTID,UNIT_ID,LMS_ID,PARK_NAME,PARK_LBL,ACCESS_TYP,RPT_ACRES,GIS_ACRES,AGNCY_NAME,AGNCY_LEV,AGNCY_TYP,AGNCY_WEB,MNG_AGENCY,COGP_TYP,NDS_AN_TYP,NEEDS_ANLZ,TKIT_SUM,AMEN_RPT,PRKINF_CND,AM_OPNSP,AM_TRLS,TRLS_MI,TENIS,BSKTB,BASEB,SOCCR,MPFLD,FITZN,SK8PK,PCNIC,PLGND,POOLS,SPPAD,DGPRK,GYM,COMCT,SNRCT,RSTRM,TOTAL_GOOD,TOTAL_FAIR,TOTAL_POOR,TYPE,CENTER_LAT,CENTER_LON,ADDRESS,CITY,ZIP,HOURS,PHONES,IS_COUNTY,Shape__Area,Shape__Length
1350,12420,,Las Virgenes Municipal Water District Open Space,Las Virgenes Municipal Water District OS,No Public Access,0.951,0.95059992,Las Virgenes Municipal Water District,Special District,Water District,http://www.lvmwd.com/,Las Virgenes Municipal Water District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.13693786,-118.73453945,4232 Las Virgenes Rd,Agoura Hills,91301,,,No,41407.96875,988.120388415864
1351,12421,,Las Virgenes Municipal Water District Open Space,Las Virgenes Municipal Water District OS,No Public Access,0.034,0.03403979,Las Virgenes Municipal Water District,Special District,Water District,http://www.lvmwd.com/,Las Virgenes Municipal Water District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.13973021,-118.6306504,4232 Las Virgenes Rd,Calabasas,91302,,,No,1482.7685546875,160.704789752818
1352,12422,,Las Virgenes Municipal Water District Open Space,Las Virgenes Municipal Water District OS,No Public Access,0.102,0.10230196,Las Virgenes Municipal Water District,Special District,Water District,http://www.lvmwd.com/,Las Virgenes Municipal Water District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.13922406,-118.67422683,4232 Las Virgenes Rd,Calabasas,91302,,,No,4456.2568359375,273.863168875459
1353,12423,,Las Virgenes Municipal Water District Open Space,Las Virgenes Municipal Water District OS,No Public Access,0.049,0.04934203,Las Virgenes Municipal Water District,Special District,Water District,http://www.lvmwd.com/,Las Virgenes Municipal Water District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.13337992,-118.67415011,4232 Las Virgenes Rd,Calabasas,91302,,,No,2149.328125,188.263056003578
1354,12424,,Las Virgenes Municipal Water District Open Space,Las Virgenes Municipal Water District OS,No Public Access,0.026,0.02600588,Las Virgenes Municipal Water District,Special District,Water District,http://www.lvmwd.com/,Las Virgenes Municipal Water District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.16761552,-118.75063437,4232 Las Virgenes Rd,Agoura Hills,91301,,,No,1132.8115234375,138.731741707183
1355,12425,,Las Virgenes Municipal Water District Open Space,Las Virgenes Municipal Water District OS,No Public Access,0.132,0.1320191,Las Virgenes Municipal Water District,Special District,Water District,http://www.lvmwd.com/,Las Virgenes Municipal Water District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.10445535,-118.7951666,4232 Las Virgenes Rd,Agoura Hills,91301,,,No,5750.728515625,320.713036187197
1356,12426,,Las Virgenes Municipal Water District Open Space,Las Virgenes Municipal Water District OS,No Public Access,0.465,0.46533141,Las Virgenes Municipal Water District,Special District,Water District,http://www.lvmwd.com/,Las Virgenes Municipal Water District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.13361049,-118.66951761,4232 Las Virgenes Rd,Calabasas,91302,,,No,20269.751953125,660.275779204365
1357,12427,,Las Virgenes Municipal Water District Open Space,Las Virgenes Municipal Water District OS,No Public Access,0.817,0.81706312,Las Virgenes Municipal Water District,Special District,Water District,http://www.lvmwd.com/,Las Virgenes Municipal Water District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.08629465,-118.65464502,4232 Las Virgenes Rd,Calabasas,91302,,,No,35591.1279296875,919.224378739049
1358,12428,,Las Virgenes Municipal Water District Open Space,Las Virgenes Municipal Water District OS,No Public Access,1.03,1.02951659,Las Virgenes Municipal Water District,Special District,Water District,http://www.lvmwd.com/,Las Virgenes Municipal Water District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.1066118,-118.85104537,4232 Las Virgenes Rd,Malibu,90265,,,No,44845.568359375,1041.05512938954
1359,12432,,Las Virgenes Municipal Water District Open Space,Las Virgenes Municipal Water District OS,No Public Access,1.27,1.26966691,Las Virgenes Municipal Water District,Special District,Water District,http://www.lvmwd.com/,Las Virgenes Municipal Water District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.15049821,-118.67021298,4232 Las Virgenes Rd,Calabasas,91302,,,No,55306.4716796875,1379.68952784874
1360,12433,,Las Virgenes Municipal Water District Open Space,Las Virgenes Municipal Water District OS,No Public Access,1.357,1.35716462,Las Virgenes Municipal Water District,Special District,Water District,http://www.lvmwd.com/,Las Virgenes Municipal Water District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.16577028,-118.77895343,4232 Las Virgenes Rd,Agoura Hills,91301,,,No,59117.8564453125,1626.80487957769
1361,12436,,Littlerock Creek Irrigation District Open Space,Littlerock Creek Irrigation District OS,No Public Access,3.687,3.68646929,Littlerock Creek Irrigation District,Special District,Irrigation District,http://www.lrcid.com/,Littlerock Creek Irrigation District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.52858955,-118.0134913,,Palmdale,93552,,,No,160581.958984375,1731.71428712574
1362,12437,,Littlerock Creek Irrigation District Open Space,Littlerock Creek Irrigation District OS,No Public Access,5.182,5.18116189,Littlerock Creek Irrigation District,Special District,Irrigation District,http://www.lrcid.com/,Littlerock Creek Irrigation District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.51681299,-117.99779804,35141 87th St E,Littlerock,93543,,,No,225690.508789063,6032.28696703519
1363,12438,,Littlerock Creek Irrigation District Open Space,Littlerock Creek Irrigation District OS,No Public Access,5.018,5.01751002,Littlerock Creek Irrigation District,Special District,Irrigation District,http://www.lrcid.com/,Littlerock Creek Irrigation District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.53837017,-117.94210441,35141 87th St E,Littlerock,93543,,,No,218561.862304688,1982.07372278947
1364,12439,,Littlerock Creek Irrigation District Open Space,Littlerock Creek Irrigation District OS,No Public Access,0.2,0.20008672,Littlerock Creek Irrigation District,Special District,Irrigation District,http://www.lrcid.com/,Littlerock Creek Irrigation District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.54295963,-117.98758789,35141 87th St E,Littlerock,93543,,,No,8715.7431640625,758.600214047734
1365,12440,,Littlerock Creek Irrigation District Open Space,Littlerock Creek Irrigation District OS,No Public Access,1.458,1.45796702,Littlerock Creek Irrigation District,Special District,Irrigation District,http://www.lrcid.com/,Littlerock Creek Irrigation District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.53955243,-118.01918669,,Palmdale,93552,,,No,63508.791015625,1047.07906884775
1366,12441,,Littlerock Creek Irrigation District Open Space,Littlerock Creek Irrigation District OS,No Public Access,13.108,13.10659796,Littlerock Creek Irrigation District,Special District,Irrigation District,http://www.lrcid.com/,Littlerock Creek Irrigation District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.5192695,-117.97629305,35141 87th St E,Littlerock,93543,,,No,570921.122070313,5046.21669201302
1367,12443,2625,Shatto Rec. Center,Shatto Rec. Ctr.,Open Access,5.457,5.45646378,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Neighborhood Park,Park 5 to 100 Acres,Yes,Yes,Yes,Poor,Present - Fair,None,0,4,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,2,9,0,Local Park,34.06764134,-118.28956183,3191  4th St,Los Angeles,90020,,(213) 386-8877,No,237682.60546875,2190.42997591115
1368,12448,,Littlerock Creek Irrigation District Open Space,Littlerock Creek Irrigation District OS,No Public Access,5.009,5.00875526,Littlerock Creek Irrigation District,Special District,Irrigation District,http://www.lrcid.com/,Littlerock Creek Irrigation District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.53998926,-117.90808264,35141 87th St E,Littlerock,93543,,,No,218180.505859375,1903.84582991557
1369,12449,,Littlerock Creek Irrigation District Open Space,Littlerock Creek Irrigation District OS,No Public Access,5.019,5.01805078,Littlerock Creek Irrigation District,Special District,Irrigation District,http://www.lrcid.com/,Littlerock Creek Irrigation District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.50387428,-117.97544829,35141 87th St E,Littlerock,93543,,,No,218585.418945313,1985.27680828674
1370,12450,,Littlerock Creek Irrigation District Open Space,Littlerock Creek Irrigation District OS,No Public Access,1.575,1.57462168,Littlerock Creek Irrigation District,Special District,Irrigation District,http://www.lrcid.com/,Littlerock Creek Irrigation District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.54344882,-117.96291757,35141 87th St E,Littlerock,93543,,,No,68590.24609375,1053.68359521144
1371,12451,,Littlerock Creek Irrigation District Open Space,Littlerock Creek Irrigation District OS,No Public Access,0.173,0.17308138,Littlerock Creek Irrigation District,Special District,Irrigation District,http://www.lrcid.com/,Littlerock Creek Irrigation District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.518628,-117.993022,35141 87th St E,Littlerock,93543,,,No,7539.39453125,570.462091286843
1372,12452,,Littlerock Creek Irrigation District Open Space,Littlerock Creek Irrigation District OS,No Public Access,0.357,0.35649032,Littlerock Creek Irrigation District,Special District,Irrigation District,http://www.lrcid.com/,Littlerock Creek Irrigation District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.51815847,-117.98812466,35141 87th St E,Littlerock,93543,,,No,15528.6552734375,933.217681894094
1373,12453,,Littlerock Creek Irrigation District Open Space,Littlerock Creek Irrigation District OS,No Public Access,1.866,1.86611743,Littlerock Creek Irrigation District,Special District,Irrigation District,http://www.lrcid.com/,Littlerock Creek Irrigation District,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.51996364,-117.98867598,35141 87th St E,Littlerock,93543,,,No,81287.75,1141.81432815972
1374,12454,,Lopez Reservoir and Dam,Lopez Reservoir and Dam,No Public Access,92.419,92.41053117,United States Army Corps of Engineers,Federal,Federal Agency,http://www.usace.army.mil/,United States Army Corps of Engineers,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.30681943,-118.40987949,Sylmar,Sylmar,91342,,,No,4025386.64355469,19580.1539433282
1375,12455,,Los Angeles Department of Water and Power,Los Angeles Department of Water and Power,No Public Access,209.56249957,209.56249957,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.12884822,-118.33595615,John Ferraro,Los Angeles,90068,,,No,9128505.91894531,56358.5084603719
1376,12468,,Los Angeles River & Trail,Los Angeles River & Trail,Open Access,8.227,8.22693668,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.09682512,-118.23819069,Los Angeles River Bicycle Path,Los Angeles,90065,,,No,358363.927734375,10735.8978621561
1377,12471,25273,Los Angeles River,Los Angeles River,No Public Access,0.702,0.70175174,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.03832515,-118.22443546,570 W Ave 26 #250,Los Angeles,90023,,,No,30568.1796875,1340.04169759937
1378,12478,,Unnamed site - Mountains Recreation and Conservation Authority, ,Open Access,4.903,4.90328331,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Neighborhood Park,Park < 5 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.12978168,-118.64921495,26800 Mulholland Hwy,Calabasas,91302,,,No,213586.165039063,4592.85673296303
1379,12479,,Unnamed site - Mountains Recreation and Conservation Authority, ,Unknown Access,6.224,6.22329315,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Neighborhood Park,Park 5 to 100 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.13180436,-118.64206342,26800 Mulholland Hwy,Calabasas,91302,,,No,271085.5625,5051.24682298598
1380,12480,,MRCA Calabasas Open Space,MRCA Calabasas OS,Open Access,0.914,0.91383916,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.13120193,-118.64835153,26800 Mulholland Hwy,Calabasas,91302,,,No,39806.6728515625,848.113081258296
1381,12492,,Montecito Heights Open Space,Montecito Heights OS,Open Access,7.891,7.89089871,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.09304819,-118.20056367,420 W Avenue 33,Los Angeles,90031,,,No,343726.181640625,5133.86350150021
1382,12496,,MRCA Open Space,MRCA OS,Open Access,53.406,53.40464147,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Community Regional Park,Park 5 to 100 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.10942337,-118.60241482,,Topanga,90290,,,No,2326296.87695313,7567.90233888862
1383,12497,,Mountains Restoration Trust Parkland,Mtns. Restoration Trust Parkland,Restricted Access,38.743,38.74195553,Mountains Restoration Trust,Non Profit,Non Profit - Conservation,http://www.mountainstrust.org/,Mountains Restoration Trust,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.10213301,-118.80430146,3815 Old Topanga Canyon Rd,Agoura Hills,91301,,,No,1687592.84472656,6412.77772150503
1384,12498,,Mountains Restoration Trust Parkland,Mtns. Restoration Trust Parkland,No Public Access,0.514,0.5140322,Mountains Restoration Trust,Non Profit,Non Profit - Conservation,http://www.mountainstrust.org/,Mountains Restoration Trust,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.04559504,-118.77934654,3815 Old Topanga Canyon Rd,Malibu,90265,,,No,22391.15234375,598.552302393661
1385,12499,,Mountains Restoration Trust Parkland,Mtns. Restoration Trust Parkland,No Public Access,5.13,5.12999803,Mountains Restoration Trust,Non Profit,Non Profit - Conservation,http://www.mountainstrust.org/,Mountains Restoration Trust,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.07895058,-118.61125954,3815 Old Topanga Canyon Rd,Topanga,90290,,,No,223461.821289063,1996.71893878213
1386,12500,,Mountains Restoration Trust Parkland,Mtns. Restoration Trust Parkland,Open Access,18.069,18.06804208,Mountains Restoration Trust,Non Profit,Non Profit - Conservation,http://www.mountainstrust.org/,Mountains Restoration Trust,Community Park,Park 5 to 100 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.10863065,-118.44049273,,Beverly Hills,90210,,,No,787040.768554688,5849.17272611237
1387,12501,,Mountains Restoration Trust Parkland,Mtns. Restoration Trust Parkland,Restricted Access,1.057,1.05685366,Mountains Restoration Trust,Non Profit,Non Profit - Conservation,http://www.mountainstrust.org/,Mountains Restoration Trust,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.10484837,-118.62358836,3815 Old Topanga Canyon Rd,Topanga,90290,,,No,46036.361328125,1006.84156495968
1388,12502,,Mountains Restoration Trust Parkland,Mtns. Restoration Trust Parkland,No Public Access,0.156,0.15602201,Mountains Restoration Trust,Non Profit,Non Profit - Conservation,http://www.mountainstrust.org/,Mountains Restoration Trust,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.10336664,-118.62196001,3815 Old Topanga Canyon Rd,Topanga,90290,,,No,6796.291015625,360.484023575392
1389,12503,,Mountains Restoration Trust Parkland,Mtns. Restoration Trust Parkland,No Public Access,0.733,0.73316719,Mountains Restoration Trust,Non Profit,Non Profit - Conservation,http://www.mountainstrust.org/,Mountains Restoration Trust,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.08184738,-118.61453962,3815 Old Topanga Canyon Rd,Topanga,90290,,,No,31936.6376953125,860.8608730998
1390,12504,,Mountains Restoration Trust Parkland,Mtns. Restoration Trust Parkland,No Public Access,0.212,0.2116865,Mountains Restoration Trust,Non Profit,Non Profit - Conservation,http://www.mountainstrust.org/,Mountains Restoration Trust,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.04745845,-118.77390943,3815 Old Topanga Canyon Rd,Malibu,90265,,,No,9221.029296875,423.684656286539
1391,12507,,Mountains Restoration Trust Parkland,Mtns. Restoration Trust Parkland,No Public Access,0.069,0.06891755,Mountains Restoration Trust,Non Profit,Non Profit - Conservation,http://www.mountainstrust.org/,Mountains Restoration Trust,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.10070479,-118.62146665,3815 Old Topanga Canyon Rd,Topanga,90290,,,No,3002.03515625,239.598809998291
