OBJECTID,area_pop,area_per1k,area_1k,park_reproject_meters_UNIT_ID,park_reproject_meters_LMS_ID,park_reproject_meters_PARK_NAME,park_reproject_meters_PARK_LBL,park_reproject_meters_ACCESS_TYP,park_reproject_meters_RPT_ACRES,park_reproject_meters_GIS_ACRES,park_reproject_meters_AGNCY_NAME,park_reproject_meters_AGNCY_LEV,park_reproject_meters_AGNCY_TYP,park_reproject_meters_AGNCY_WEB,park_reproject_meters_MNG_AGENCY,park_reproject_meters_COGP_TYP,park_reproject_meters_NDS_AN_TYP,park_reproject_meters_NEEDS_ANLZ,park_reproject_meters_TKIT_SUM,park_reproject_meters_AMEN_RPT,park_reproject_meters_PRKINF_CND,park_reproject_meters_AM_OPNSP,park_reproject_meters_AM_TRLS,park_reproject_meters_TRLS_MI,park_reproject_meters_TENIS,park_reproject_meters_BSKTB,park_reproject_meters_BASEB,park_reproject_meters_SOCCR,park_reproject_meters_MPFLD,park_reproject_meters_FITZN,park_reproject_meters_SK8PK,park_reproject_meters_PCNIC,park_reproject_meters_PLGND,park_reproject_meters_POOLS,park_reproject_meters_SPPAD,park_reproject_meters_DGPRK,park_reproject_meters_GYM,park_reproject_meters_COMCT,park_reproject_meters_SNRCT,park_reproject_meters_RSTRM,park_reproject_meters_TOTAL_GOOD,park_reproject_meters_TOTAL_FAIR,park_reproject_meters_TOTAL_POOR,park_reproject_meters_TYPE,park_reproject_meters_CENTER_LAT,park_reproject_meters_CENTER_LON,park_reproject_meters_ADDRESS,park_reproject_meters_CITY,park_reproject_meters_ZIP,park_reproject_meters_HOURS,park_reproject_meters_PHONES,park_reproject_meters_IS_COUNTY,park_reproject_meters_Shape__Are,park_reproject_meters_Shape__Len
"45",12550.037,0.141,1.412,"970","2573",Gilbert Lindsay Community Center Park,Gilbert Lindsay Community Ctr. Park,Open Access,17.715000000000000,17.715395099999999,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0.000000000000000,"0","2","1","2","0","1","1","1","2","0","0","0","0","1","0","0","6","4","0",Local Park,34.007394079999997,-118.267428769999995,429  42nd Pl,Los Angeles,"90011",,(323) 846-7584,No,771679.524414062965661,3816.829567003060220
"373",935.116,0.619,6.189,"5970",,Knoll Hill Dog Park,Knoll Hill Dog Park,Open Access,5.787000000000000,5.787551170000000,"Los Angeles, Port of",Special District,Port/Harbor District,http://www.portoflosangeles.org/,"Los Angeles, Port of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,33.750198230000002,-118.283022009999996,700 N Front St,San Pedro,"90731",,,No,252104.722656250000000,5193.975348228261282
"2221",10621.182,0.001,0.012,"45784","73990",97th Street Pocket Park,97th Street Pocket Park,Open Access,0.128000000000000,0.128214730000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0.000000000000000,"0","0","0","0","0","1","0","2","1","0","0","0","0","0","0","0","1","3","0",Local Park,33.947990699999998,-118.284697129999998,554  97th St,Los Angeles,"90044",,(310) 548-7675,No,5585.010742187499091,359.250854505140012
"536",12195.583,0.153,1.535,"6206","3000014",Athens Park,Athens Park,Open Access,18.716000000000001,18.717313180000001,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,Los Angeles County Department of Parks and Recreation,Community,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Poor,Not Reported,0.000000000000000,"2","1","2","0","1","1","0","4","4","1","0","0","1","1","0","3","2","10","1",Local Park,33.918246420000003,-118.279555290000005,12603 S. Broadway,Los Angeles,"90061","Operating Hours<br>
6:30am to 9:00pm<br>
Monday – Sunday<br>
<p>
Staff and Programming Hours<br>
Monday - Thursday<br>
10:30am to 9:00pm<br>
Friday<br>
10:30am to 7:00pm<br>
Saturday<br>
8:30am to 5:00pm<br>
No Staff on Sundays<br>
<p>
Restroom Hours","General: (323) 241-6700; Reservations: (800) 404-5888; Aquatics: (323) 242-5120",Yes,815322.903320312965661,3783.137336359709479
"933",952.843,5.503,55.030,"6839","73982",Haines Canyon Park,Haines Canyon Park,Open Access,52.439000000000000,52.435380629999997,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Regional Park,Park 5 to 100 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,34.237189579999999,-118.282410450000000,Haines Canyon Ave,Tujunga,"91042",,,No,2284076.047851560171694,10886.478516512299393
"2204",9589.618,0.008,0.077,"45764",,South Los Angeles Sports Activity Center,South Los Angeles Sports Activity Ctr.,Restricted Access,0.741000000000000,0.741193310000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0",Local Park,33.976023339999998,-118.282307840000001,7020  Figueroa St,Los Angeles,"90003",,(323) 758-8716,No,32286.253906250000000,778.114709403089023
"86",5386.059,0.056,0.555,"1924","2619",Hoover Rec. Center,Hoover Rec. Ctr.,Open Access,2.990000000000000,2.989600770000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,Present - Fair,0.000000000000000,"0","1","0","1","0","1","0","1","2","0","0","0","0","1","0","1","2","5","1",Local Park,34.032449620000001,-118.283369480000005,1010  25th St,Los Angeles,"90007",,(213) 749-8896,No,130226.488281250000000,2254.844572902579785
"2225",12907.707,0.001,0.011,"45788","73905",Broadway Park (City of Los Angeles),Broadway Park,Open Access,0.146000000000000,0.146346650000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0.000000000000000,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0",Local Park,33.995446049999998,-118.278684699999999,S Broadway,Los Angeles,"90037",,,No,6374.834960937500000,355.009971100088933
"366",2570.027,1.181,11.808,"5957",,22nd Street Landing,22nd Street Landing,Open Access,30.556000000000001,30.346641179999999,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Regional Park,Park 5 to 100 Acres,Yes,Yes,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Local Park,33.726111459999998,-118.282394830000001,E 22nd St,San Pedro,"90731",,,No,1321894.401367190061137,5166.570604200441267
"2240",6461.828,0.033,0.334,"45803","73962",Hoover Pedestrian Mall,Hoover Pedestrian Mall,Open Access,2.157000000000000,2.157156120000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Fair,None,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Local Park,34.024788030000003,-118.282873120000005,University Ave. Between 30Th St. & Hoover St.,Los Angeles,"90007",,,No,93965.345703124985448,3186.728958367350060
"371",1679.724,0.266,2.662,"5963",,Harbor Boulevard Parkway,Harbor Boulevard Parkway,Open Access,4.471000000000000,4.471964250000000,"Los Angeles, Port of",Special District,Port/Harbor District,http://www.portoflosangeles.org/,"Los Angeles, Port of",Neighborhood Park,Park < 5 Acres,Yes,Yes,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Local Park,33.744415230000001,-118.279243429999994,S Harbor Blvd,San Pedro,"90731",,,No,194797.985351562994765,4574.686185529970317
"2952",7987.635,0.430,4.301,"6244","3000170",Victoria Community Regional Park,Victoria Community RP,Open Access,34.353636330000000,34.353636330000000,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,Los Angeles County Department of Parks and Recreation,Community Regional,Park 5 to 100 Acres,Yes,Yes,Yes,Poor,Poor,Not Reported,0.000000000000000,"2","2","4","0","0","0","0","2","1","2","0","0","1","1","0","6","0","7","10",Local Park,33.857490050000003,-118.271353070000004,419 Martin Luther King Jr. St.,Carson,"90746","Operating Hours<br>
6:30am to 9:00pm<br>
Monday – Sunday<br>
<p>
Staff and Programming Hours<br>
Monday - Thursday<br>
10:30am to 9:00pm<br>
Friday<br>
10:30am to 7:00pm<br>
Saturday<br>
8:30am to 5:00pm<br>
No Staff on Sundays<br>
<p>
Restroom Hours","General: (310) 217-8370; Reservations: (800) 404-5888; Aquatics: (310) 217-8372",Yes,1496438.416015630122274,9061.618128534950301
"1244",8615.216,0.036,0.358,"8211","23057",Pelanconi Park,Pelanconi Park,Open Access,3.085000000000000,3.084897360000000,"Glendale, City of",City,City Agency,http://www.glendaleca.gov/government/city-departments/community-services-parks,"Glendale, City of",Neighborhood Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0.000000000000000,"0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","3","0",Local Park,34.163420860000002,-118.281328520000002,1000 Grandview Ave,Glendale,"91202",,,No,134377.588867187994765,1750.104631622340094
"521",6890.909,0.274,2.737,"6188",,Wilmington Athletic Complex,Wilmington Athletic Complex,Open Access,18.861000000000001,18.862903249999999,Sanitation Districts of Los Angeles County,Special District,Sanitation District,http://www.lacsd.org/,Sanitation Districts of Los Angeles County,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,33.796132229999998,-118.281647280000001,421 Bay View Ave,Wilmington,"90744",,,No,821664.780273437849246,4031.718505908109819
"368",1046.006,0.920,9.204,"5959",,Bloch Field,Bloch Field,Open Access,9.625999999999999,9.627314470000000,"Los Angeles, Port of",Special District,Port/Harbor District,http://www.portoflosangeles.org/,"Los Angeles, Port of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,33.729513439999998,-118.279198780000002,1500 S Harbor Blvd,San Pedro,"90731",,,No,419364.143554687965661,3402.027588997409566
"2174",11825.386,0.001,0.009,"45734","73812",Wall Street Community Park,Wall Street Community Park,Open Access,0.102000000000000,0.101965540000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Fair,None,0.000000000000000,"0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","1","0",Local Park,33.959510870000003,-118.271454899999995,8620  Wall St,Los Angeles,"90003",,,No,4441.601562500000000,271.046280750705023
"1887",15645.967,0.004,0.036,"25933","73855",Hope and Peace Park,Hope and Peace Park,Open Access,0.568000000000000,0.568174030000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0.000000000000000,"0","1","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0","4","1",Local Park,34.052792089999997,-118.276667180000004,843  Bonnie Brae St,Los Angeles,"90057",,(213) 747-1872,No,24749.560546875000000,629.692386627910992
"2243",8225.248,0.004,0.039,"45806","73908",Laurel and Hardy Park,Laurel and Hardy Park,Open Access,0.322000000000000,0.321723370000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,34.082660910000001,-118.274892769999994,Los Angeles,Los Angeles,"90026",,,No,14014.210937500000000,610.107745035772950
"990",1408.189,0.381,3.811,"6916","23213",North Atwater Park,N. Atwater Park,Open Access,5.367000000000000,5.366416120000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Neighborhood Park,Park 5 to 100 Acres,Yes,Yes,Yes,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","1","1","0","1","0","0","1","1","0","0","0","0","0","0","1","1","3","2",Local Park,34.132234740000001,-118.272287620000000,3900  Chevy Chase Dr,Los Angeles,"90039",,(323) 664-6611,No,233760.151367187994765,2188.903046309710135
"2966",8162.976,0.122,1.219,"6234","3000028",Roy Campanella Park,Roy Campanella Park,Open Access,9.949209659999999,9.949209659999999,"Los Angeles, County of",County,County Agency,http://parks.lacounty.gov,Los Angeles County Department of Parks and Recreation,Neighborhood,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Fair,Fair,0.320000000000000,"0","1","4","0","1","1","0","0","3","1","0","0","0","1","0","2","3","6","0",Local Park,33.898133569999999,-118.259907499999997,14812 Stanford Ave.,Compton,"90220","Operating Hours<br>
6:30am to 9:00pm<br>
Monday – Sunday<br>
<p>
Staff and Programming Hours<br>
Monday - Thursday<br>
10:30am to 9:00pm<br>
Friday<br>
10:30am to 7:00pm<br>
Saturday<br>
8:30am to 5:00pm<br>
No Staff on Sundays<br>
<p>
Restroom Hours","General: (310) 603-3720; Reservations: (800) 404-5888; Aquatics: (310) 639-1543",Yes,433385.836914063023869,2639.661628049319916
"195",15832.214,0.200,2.003,"4928","73704",MacArthur Park,MacArthur Park,Open Access,31.716000000000001,31.715336740000001,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Regional Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Fair,Present - Fair,0.000000000000000,"0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","1","1","1","2",Local Park,34.058845419999997,-118.277667159999993,2230  6th St,Los Angeles,"90057",,(213) 368-0520,No,1381514.542968750000000,4702.067069318440190
"1548",4194.963,0.065,0.653,"14768",,Toberman Playground,Toberman Playground,Open Access,2.738000000000000,2.738234140000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0.000000000000000,"0","2","1","1","1","0","0","0","1","0","0","0","1","0","0","0","1","6","0",Local Park,34.039593220000000,-118.279241220000003,1725  Toberman St,Los Angeles,"90015",,(213) 485-6896,No,119277.001953125014552,1543.562944599739922
"316",1325.622,0.235,2.348,"5890","22881",San Pedro Plaza Park,San Pedro Plaza Park,Open Access,3.112000000000000,3.112552720000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Local Park,33.736403340000003,-118.280215020000000,700  Beacon St,San Pedro,"90731",,(323) 255-0370,No,135582.254882812994765,3967.906527083150195
"2258",4763.316,0.007,0.068,"45823","73971",Orthopaedic Hospital Playground,Orthopedic Hospital Universal Access Playground,Open Access,0.326000000000000,0.325890630000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","2","0","1",Local Park,34.027457609999999,-118.273706430000004,2400  Flower St,Los Angeles,"90007",,(310) 548-7675,No,14195.741210937500000,469.564293157488976
"2778",3981.914,0.839,8.392,"46523",,Wilmington Waterfront Park,Wilmington Waterfront Park,Open Access,33.411000000000001,33.415552759999997,"Los Angeles, Port of",Special District,Port/Harbor District,http://www.portoflosangeles.org/,"Los Angeles, Port of",Community Regional Park,Park 5 to 100 Acres,Yes,Yes,Yes,Good,Present - Good,None,0.000000000000000,"0","0","0","1","3","0","0","0","1","0","1","0","0","0","0","2","8","0","0",Local Park,33.771372210000003,-118.272698079999998,Wilmington,Wilmington,"90744",,,No,1455575.655273440061137,8290.104779258290364
"1304",2180.581,0.041,0.412,"10696","23038",Saint James Park,Saint James Park,Open Access,0.898000000000000,0.898385870000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1",Local Park,34.031467669999998,-118.279690320000000,20  St. James Park,Los Angeles,"90007",,(310) 548-7675,No,39133.542968750000000,780.189392300577993
"370",457.067,0.765,7.652,"5962","13853",Gateway Plaza,Gateway Plaza,Open Access,3.497000000000000,3.497289390000000,"Los Angeles, Port of",Special District,Port/Harbor District,http://www.portoflosangeles.org/,"Los Angeles, Port of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,33.748395930000001,-118.279774860000003,600 N Harbor Blvd,San Pedro,"90731",,,No,152341.315429687994765,1895.885930545789961
"2890",13544.106,0.026,0.260,"46643",,Sunnynook Park,Sunnynook Park,Open Access,3.523000000000000,3.522461000000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Neighborhood Park,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Fair,None,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Local Park,34.114402060000003,-118.267229639999996,3201  Riverside Dr,Los Angeles,"90039",,,No,153437.782226562994765,2437.939749479449802
"2051",20438.203,0.000,0.004,"45017","73992",111th Place Neighborhood Park,111th Place Neighborhood Park,Open Access,0.090000000000000,0.089916120000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Local Park,33.934188589999998,-118.271246399999995,207  111th Pl,Los Angeles,"90061",,(310) 548-7675,No,3916.729492187500000,321.021478924364999
"569",12642.082,0.089,0.892,"6251","22871",Scott Park,Scott Park,Open Access,11.276999999999999,11.278723220000000,"Carson, City of",City,City Agency,http://ci.carson.ca.us/content/department/pub_service/parks_rec_parks.asp,"Carson, City of",Community Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Fair,Present - Fair,1.000000000000000,"2","2","3","2","2","2","0","4","1","1","0","0","1","2","1","2","3","22","0",Local Park,33.813727489999998,-118.270328989999996,23410 Catskill Ave,Carson,"90745",,,No,491299.219726563023869,3032.622369188929952
"315",1534.789,0.104,1.039,"5889","23147",John S. Gibson Jr. Park,John S. Gibson Jr. Park,Open Access,1.594287930000000,1.594287930000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,33.740225230000000,-118.279454439999995,San Pedro,San Pedro,"90731",,,No,69446.904296875000000,2424.339145035599813
"2280",160.724,0.719,7.190,"45845","70987",Los Angeles Maritime Museum,Los Angeles Maritime Museum,Open Access,1.341000000000000,1.155546550000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,33.738923010000001,-118.278736080000002,600 Sampson Way (Berth 84),San Pedro,"90731",,,No,50335.406250000000000,1163.832595782389944
"2219",6613.229,0.002,0.018,"45782","73989",61st Street Pocket Park,61st Street Pocket Park,Open Access,0.118000000000000,0.117657870000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Park Node,Park < 5 Acres,Yes,Yes,Yes,Good,Present - Good,None,0.000000000000000,"0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","1","2","0",Local Park,33.984502829999997,-118.272468009999997,139  61 St,Los Angeles,"90003",,(310) 548-7675,No,5125.157226562500000,336.261097104935004
"2205",14017.217,0.000,0.004,"45766","73894",Valencia Triangle,Valencia Triangle,Open Access,0.063000000000000,0.062952630000000,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0.000000000000000,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",Regional Open Space,34.051447500000002,-118.270660539999994,Valencia Street And West 8th Street,Los Angeles,"90017",,,No,2742.204101562500000,255.677413211241003
